Title,Artist,Album,Track,Genre,Year,Length,Filename,rms_perc_mean,rms_harm_mean,spectral_contrast_0,spectral_contrast_5,mfcc_2,mfcc_3,mfcc_4,Tempo
moonlight in vermont,"Harry Sweet Edison, Ben Webster","(1957) Gee, Baby - with Ben Webster",03,Jazz,1957,237.0,"Harry Sweet Edison, Ben Webster - 03 - moonlight in vermont.mp3",0.00861598635283811,0.05257099027613555,21.299511739081215,19.948156232672233,-24.948105,36.458035,-1.4265603,112.34714673913044
Vivaldi - Sonate op. 2 Nr. 2 A-dur - 2. Capriccio,Heifetz,Vivaldi - Sonate op. 2 Nr. 2 A-dur (Heifetz),2,Classical,1934,45.0,Heifetz - 02 - Vivaldi - Sonate op. 2 Nr. 2 A-dur - 2. Capriccio.mp3,0.0037788139164115827,0.027473967659747908,16.95538330267843,22.998600511868148,-24.948105,36.458035,-1.4265603,126.04801829268293
Saint-Saens - Introduction & Rondo Capriccioso,Heifetz,Heifetz Showpieces (1949-1951),11,Classical,1951,506.0,Heifetz - 11 - Saint-Saens - Introduction & Rondo Capriccioso.mp3,0.002658079428672503,0.01908551926317101,17.031514896223786,23.996195367883637,-24.948105,36.458035,-1.4265603,161.4990234375
Saint-Saens - Le cygne (Swan),Heifetz,"Heifetz Showpieces (1965,1967)",11,Classical,1965,138.0,Heifetz - 11 - Saint-Saens - Le cygne (Swan).mp3,0.0011792331303469422,0.009235412127190767,17.507342614593014,26.34022453822629,-24.948105,36.458035,-1.4265603,126.04801829268293
Brahms - Piano Quartet Op.60 - 1 Allegro ma non troppo,"Heifetz, Piatigorsky","Brahms - Piano Quartet in C minor, Op.60 (Heifetz, Piatigorsky)",01,Classical,1965,540.0,"Heifetz, Piatigorsky - 01 - Brahms - Piano Quartet Op.60 - 1 Allegro ma non troppo.mp3",0.003928398381324076,0.016208195647295916,11.67297931189294,21.39490471389358,-24.948105,36.458035,-1.4265603,117.45383522727273
"Spohr - Double Quartet, Op.65 D in D Minor - 1 Allegro","Heifetz, Piatigorsky","Spohr - Double Quartet, Op.65 D in D Minor (Heifetz, Piatigorsky)",01,Classical,1968,552.0,"Heifetz, Piatigorsky - 01 - Spohr - Double Quartet, Op.65 D in D Minor - 1 Allegro.mp3",0.0025732802459223093,0.011364336445138117,10.143790104817256,22.44002405424721,-24.948105,36.458035,-1.4265603,132.51201923076923
I Cover the Waterfront (90),Henry Red Allen,(1957) World on a String (with Coleman Hawkins),04/11,Jazz,1957,507.0,Henry Red Allen - 04 - I Cover the Waterfront (90).mp3,0.007642505089197842,0.04338566597517192,14.720501874615353,18.26237029829876,-24.948105,36.458035,-1.4265603,129.19921875
"Mozart - Concert No.7 in D major Kv.271a - 1, Allegro maestoso",Henryk Szeryng,Mozart - Concert No.7 in D major Kv.271a (Szeryng),1/6,Classical,1966,708.0,"Henryk Szeryng - 01 - Mozart - Concert No.7 in D major Kv.271a - 1, Allegro maestoso.mp3",0.004209700786636782,0.02597409092675304,12.845173562473919,22.44548577764225,-24.948105,36.458035,-1.4265603,132.51201923076923
Pap's Blues,Herb Ellis,(1956) Nothing But the Blues (with Eldrige - Getz - Gillespie - Hawkins),01,Jazz,1956,429.0,Herb Ellis - 01 - Pap's Blues.mp3,0.008270178583490221,0.04389509742504651,20.413480973405534,15.964972607534815,-24.948105,36.458035,-1.4265603,86.1328125
Big Red's Boogie Woogie,Herb Ellis,(1956) Nothing But the Blues (with Eldrige - Getz - Gillespie - Hawkins),02,Jazz,1956,342.0,Herb Ellis - 02 - Big Red's Boogie Woogie.mp3,0.014613414130904515,0.05280519919131928,19.857274782893054,17.893133676138987,-24.948105,36.458035,-1.4265603,107.666015625
Mascagni - Intermezzo Sinfonico,Herbert Von Karajan,Romantic Karajan,1/12,Classical,1984,216.0,Herbert Von Karajan - 01 - Mascagni - Intermezzo Sinfonico.mp3,0.0007612228956713144,0.005147658759561876,11.357872077941025,22.441122853776594,-24.948105,36.458035,-1.4265603,114.84375
Offenbach - Barcarolle,Herbert Von Karajan,Romantic Karajan,2/12,Classical,1984,217.0,Herbert Von Karajan - 02 - Offenbach - Barcarolle.mp3,0.0015989744907083468,0.008305458191534436,15.331817590545832,21.12262497619264,-24.948105,36.458035,-1.4265603,107.666015625
La Mer II,Herbert Von Karajan,Karajan Festival Vol.3,3/6,Classical,1965,373.0,Herbert Von Karajan - 03 - La Mer II.mp3,0.0025330713596278575,0.010156884434021718,12.89901243273969,19.6026910715446,-24.948105,36.458035,-1.4265603,143.5546875
Tchaikovsky - Love Theme,Herbert Von Karajan,Romantic Karajan,3/12,Classical,1984,214.0,Herbert Von Karajan - 03 - Tchaikovsky - Love Theme.mp3,0.0026695175176494937,0.014008302314280116,13.732292242860863,19.287673837857824,-24.948105,36.458035,-1.4265603,112.34714673913044
Chopin - Nocturne,Herbert Von Karajan,Romantic Karajan,4/12,Classical,1984,359.0,Herbert Von Karajan - 04 - Chopin - Nocturne.mp3,0.0023520663339581336,0.014583756213192012,17.731676025333535,20.75518182602418,-24.948105,36.458035,-1.4265603,172.265625
La Mer III,Herbert Von Karajan,Karajan Festival Vol.3,4/6,Classical,1965,480.0,Herbert Von Karajan - 04 - La Mer III.mp3,0.004403513324680705,0.019463606738915673,15.761232460054808,21.39946939211592,-24.948105,36.458035,-1.4265603,139.6748310810811
Mozart - Romance,Herbert Von Karajan,Romantic Karajan,5/12,Classical,1984,337.0,Herbert Von Karajan - 05 - Mozart - Romance.mp3,0.0019012500156620079,0.012418876237101757,13.838435171789099,24.406807167791346,-24.948105,36.458035,-1.4265603,147.65625
Smetana - The Moldau,Herbert Von Karajan,Romantic Karajan,6/12,Classical,1984,746.0,Herbert Von Karajan - 06 - Smetana - The Moldau.mp3,0.0036471899253466443,0.015948367464779824,14.111545216924569,21.306451085482188,-24.948105,36.458035,-1.4265603,93.96306818181819
Rimsky-Korsakov - The Young Prince And The Young Princess,Herbert Von Karajan,Romantic Karajan,7/12,Classical,1984,643.0,Herbert Von Karajan - 07 - Rimsky-Korsakov - The Young Prince And The Young Princess.mp3,0.003053264030157086,0.014597735850817013,17.166593539068558,19.828753640665067,-24.948105,36.458035,-1.4265603,143.5546875
Delibes - Ballad,Herbert Von Karajan,Romantic Karajan,8/12,Classical,1984,175.0,Herbert Von Karajan - 08 - Delibes - Ballad.mp3,0.0010932098174788873,0.007916367025292293,12.524262293179614,20.909401156946625,-24.948105,36.458035,-1.4265603,151.99908088235293
Grieg - Sarabande,Herbert Von Karajan,Romantic Karajan,9/12,Classical,1984,262.0,Herbert Von Karajan - 09 - Grieg - Sarabande.mp3,0.001539468823351598,0.009322778778709045,14.541689039756083,21.051605871280827,-24.948105,36.458035,-1.4265603,120.18531976744185
Dvorak - Moderato,Herbert Von Karajan,Romantic Karajan,10/12,Classical,1984,312.0,Herbert Von Karajan - 10 - Dvorak - Moderato.mp3,0.0020537940220015792,0.011859689177295593,14.782428571686834,23.372574889501525,-24.948105,36.458035,-1.4265603,97.50884433962264
Bizet - Entr'Acte from Carmen,Herbert Von Karajan,Romantic Karajan,11/12,Classical,1984,166.0,Herbert Von Karajan - 11 - Bizet - Entr'Acte from Carmen.mp3,0.0010118693183395252,0.014015814030586203,16.672324681214647,22.904942012357616,-24.948105,36.458035,-1.4265603,147.65625
Wagner - Isoldes Liebestod,Herbert Von Karajan,Romantic Karajan,12/12,Classical,1984,441.0,Herbert Von Karajan - 12 - Wagner - Isoldes Liebestod.mp3,0.004988189845496522,0.022573407282000257,15.072398461562836,20.271741099628624,-24.948105,36.458035,-1.4265603,161.4990234375
The Machine,Herzog & Aurich,Various Artists #1,6,Electronic,2020,383.0,Herzog & Aurich - 06 - The Machine.mp3,0.04501948357828148,0.06949929261844931,19.640784049072234,14.75302025318099,-24.948105,36.458035,-1.4265603,126.04801829268293
"Mozart Concerto No.23 in A major, K.488 - I. Allegro",Horowitz,"Mozart Concerto No.23 in A major, K.488 (Horowitz)",1/6,Classical,1987,622.0,"Horowitz - 01 - Mozart Concerto No.23 in A major, K.488 - I. Allegro.mp3",0.004016474132024738,0.02334384343371393,13.853077189090696,24.74170559186343,-24.948105,36.458035,-1.4265603,135.99917763157896
Moanin' at Midnight (Original Mix),Howlin' Wolf,"The Magic of Rhythm and Blues, Vol. 1",15,Blues,2021,176.0,Howlin' Wolf - 15 - Moanin' at Midnight (Original Mix).mp3,0.0438270302283227,0.11711165038309486,12.761243733502656,19.27238792466195,-24.948105,36.458035,-1.4265603,129.19921875
Smokestack Lightnin' (Original Mix),Howlin' Wolf,"The Magic of Rhythm and Blues, Vol. 1",21,Blues,2021,188.0,Howlin' Wolf - 21 - Smokestack Lightnin' (Original Mix).mp3,0.03263514442066356,0.09051841915864707,19.79638957185692,17.665383284244328,-24.948105,36.458035,-1.4265603,147.65625
The Red Rooster (Original Mix),Howlin' Wolf,"The Magic of Rhythm and Blues, Vol. 1",28,Blues,2021,148.0,Howlin' Wolf - 28 - The Red Rooster (Original Mix).mp3,0.025109899710220956,0.07535417858514823,15.949792818617679,19.270766641434623,-24.948105,36.458035,-1.4265603,135.99917763157896
Take Me To Church,"Hozier, Fiachra Kinder",100 Greatest Modern Pop Songs,28,Pop,2020,242.0,"Hozier, Fiachra Kinder - 28 - Take Me To Church.mp3",0.03910209677522417,0.1319729510904618,20.140456971521868,22.548756391388647,-24.948105,36.458035,-1.4265603,139.6748310810811
Loosely (Original Mix),"Ike Turner, The Kings of Rhythm","The Magic of Rhythm and Blues, Vol. 1",13,Rhythm n Blues,2021,151.0,"Ike Turner, The Kings of Rhythm - 13 - Loosely (Original Mix).mp3",0.039615975507203194,0.08929446740371391,18.58627360456275,17.420685104868333,-24.948105,36.458035,-1.4265603,78.30255681818181
I Wrote This for the Kid,Illinois Jacquet,with Ben Webster - The Kid and the Brute,01,Jazz,1954,713.0,Illinois Jacquet - 01 - I Wrote This for the Kid.mp3,0.020033046943557578,0.06710218876411414,16.958746739167452,17.892065183729223,-24.948105,36.458035,-1.4265603,82.03125
Saph,Illinois Jacquet,with Ben Webster - The Kid and the Brute,02,Jazz,1954,162.0,Illinois Jacquet - 02 - Saph.mp3,0.027563676685973034,0.0808964865598188,17.060606574699452,18.375553476943917,-24.948105,36.458035,-1.4265603,89.10290948275862
Don't You Worry 'Bout A Thing,Incognito ,The Ultimate Collection Soul 100 Hits CD04,7,Soul,2008,247.0,Incognito  - 07 - Don't You Worry 'Bout A Thing.mp3,0.04547612459495762,0.10432667389149511,12.935993198311762,18.201659682458804,-24.948105,36.458035,-1.4265603,109.95678191489361
"Mahler: Symphony #1 In D Minor, ""Titan"" - 1. Langsam Schleppend",Israel Philharmonic Orchestra,Mahler: Symphony #1,1/5,Classical,1986,952.0,"Israel Philharmonic Orchestra - 01 - Mahler Symphony #1 In D Minor, Titan - 1. Langsam Schleppend.mp3",0.0005048765053760201,0.0030115942416002925,10.498380720394202,25.301299747675536,-24.948105,36.458035,-1.4265603,103.359375
Mahler: Blumine,Israel Philharmonic Orchestra,Mahler: Symphony #1,2/5,Classical,1986,441.0,Israel Philharmonic Orchestra - 02 - Mahler Blumine.mp3,0.0012158728358806236,0.01016101518187038,12.674468850102231,23.419868830636275,-24.948105,36.458035,-1.4265603,105.46875
"Chausson - Concerto pour violon, piano - I.Decide",Itzhak Perlman,"Chausson - Concert for Violin, Piano & String Quartet, OP21 (Perlman)",1/4,Classical,1983,906.0,"Itzhak Perlman - 01 - Chausson - Concerto pour violon, piano - I.Decide.mp3",0.0023713896731720596,0.014477707055227804,11.26712603770998,21.791706039386348,-24.948105,36.458035,-1.4265603,117.45383522727273
"Vivaldi, Concerto for Three Violins, F. 1, No. 34 - 1.Allegro",Itzhak Perlman,"Vivaldi, Concerto for Three Violins, F. 1, RV.551 (Perlman,Zukerman,Stern)",01/9,Classical,1980,286.0,"Itzhak Perlman - 01 - Vivaldi, Concerto for Three Violins, F. 1, No. 34 - 1.Allegro.mp3",0.004196721183462427,0.02599127289784041,12.351186054422143,23.860365330541416,-24.948105,36.458035,-1.4265603,112.34714673913044
I'm Takin' My Time With You,Jack Teagarden,"1939-1940 {Chronological Classics, 758}",1/23,Swing,1939,181.0,Jack Teagarden - 01 - I'm Takin' My Time With You.mp3,0.02074857930895054,0.0648228865866525,15.605584629068408,26.0416769911991,-24.948105,36.458035,-1.4265603,135.99917763157896
I Wanna Hat With Cherries,Jack Teagarden,"1939-1940 {Chronological Classics, 758}",2/23,Swing,1939,175.0,Jack Teagarden - 02 - I Wanna Hat With Cherries.mp3,0.020755901258027787,0.04948195097435142,16.108402803964925,24.95362906595149,-24.948105,36.458035,-1.4265603,123.046875
Say You Won't Let Go,James Arthur,100 Greatest Modern Pop Songs,40,Soft Rock,2020,211.0,James Arthur - 40 - Say You Won't Let Go.mp3,0.03430451277812816,0.10479897845821967,21.324077493691718,20.052601443933206,-24.948105,36.458035,-1.4265603,132.51201923076923
Hold Back The River,"James Bay, Eli Beaird, Ian Fitchuk",100 Greatest Modern Pop Songs,30,Pop,2020,240.0,"James Bay, Eli Beaird, Ian Fitchuk - 30 - Hold Back The River.mp3",0.02053650731887703,0.04896677530975106,17.8546990970129,16.346491255544883,-24.948105,36.458035,-1.4265603,90.66611842105263
" It's A Man's, Man's, Man's World",James Brown ,The Ultimate Collection Soul 100 Hits CD01,3,Soul,2008,167.0,"James Brown  - 03 -  It's A Man's, Man's, Man's World.mp3",0.020388938167171862,0.05115630097443963,12.020440589978032,18.067167704958585,-24.948105,36.458035,-1.4265603,126.04801829268293
I Got You (I Feel Good),James Brown,20 All Time Greatest Hits!,1/20,Rhythm n Blues,1965,167.0,James Brown - 01 - I Got You (I Feel Good).mp3,0.02984307369853224,0.07083289007375683,17.662057434103076,17.966061961950288,-24.948105,36.458035,-1.4265603,143.5546875
Try Me,James Brown,Live at The Apollo,3/11,Rhythm n Blues,1963,134.0,James Brown - 03 - Try Me.mp3,0.006876056079948105,0.022686875326528785,20.446577767520107,20.323754129087753,-24.948105,36.458035,-1.4265603,75.99954044117646
Think (Original Mix),James Brown,"The Magic of Rhythm and Blues, Vol. 1",05,Rhythm n Blues,2021,171.0,James Brown - 05 - Think (Original Mix).mp3,0.03518176513292373,0.07643286908826284,17.3522416210698,18.03041039481495,-24.948105,36.458035,-1.4265603,156.60511363636363
Papa's Got A Brand New Bag (Pt. 1),James Brown,20 All Time Greatest Hits!,7/20,Rhythm n Blues,1965,127.0,James Brown - 07 - Papa's Got A Brand New Bag (Pt. 1).mp3,0.03062589840529206,0.07786798406407873,18.401867943696054,19.283937979206254,-24.948105,36.458035,-1.4265603,129.19921875
Think,James Brown,20 All Time Greatest Hits!,8/20,Rhythm n Blues,1960,166.0,James Brown - 08 - Think.mp3,0.03180977209541345,0.06377268885871629,16.031069195920896,18.15528865001497,-24.948105,36.458035,-1.4265603,156.60511363636363
"Please, Please, Please",James Brown,20 All Time Greatest Hits!,20/20,Rhythm n Blues,1956,165.0,"James Brown - 20 - Please, Please, Please.mp3",0.0192395880444975,0.06045914558029919,17.736292886838196,17.66660276267096,-24.948105,36.458035,-1.4265603,109.95678191489361
Blame It,Jamie Foxx Ft. T-Pain,Unknown,65,Pop,2008,291.0,Jamie Foxx Ft. T-Pain - 65 - Blame It.mp3,0.05306448597340319,0.11004545346256994,17.147626238687277,18.45166205769865,-24.948105,36.458035,-1.4265603,87.5926906779661
Clouds (Original Mix),Jane Maximova,"Chill out Magnifique, Vol. 1",3,Electronic Chill,2019-10-25,349.0,Jane Maximova - 03 - Clouds (Original Mix).mp3,0.014711721830568777,0.08652889801571534,20.98840607592675,19.68331227294192,-24.948105,36.458035,-1.4265603,123.046875
Marvin Gaye,"Jason Chen, Marié Digby",100 Greatest Modern Pop Songs,56,Soul,2020,185.0,"Jason Chen, Marié Digby - 56 - Marvin Gaye.mp3",0.0347544170910133,0.09327648561213855,17.15856057591963,18.312436613572252,-24.948105,36.458035,-1.4265603,105.46875
Want to Want Me,Jason Derulo,100 Greatest Modern Pop Songs,38,Pop,2020,208.0,Jason Derulo - 38 - Want to Want Me.mp3,0.05208204981915293,0.11767621935220181,15.523848750195997,16.57640156148661,-24.948105,36.458035,-1.4265603,151.99908088235293
You Don't Know Me,"Jax Jones, Raye",100 Greatest Modern Pop Songs,49,Pop,2020,214.0,"Jax Jones, Raye - 49 - You Don't Know Me.mp3",0.04995499251989667,0.12663460391578196,16.70329146848355,20.411278167718446,-24.948105,36.458035,-1.4265603,123.046875
Hallelujah,Jeff Buckley,100 Hits - The Best - Soft Rock Album - CD5,11/20,Soft Rock,2018,256.0,Jeff Buckley - 11 - Hallelujah.mp3,0.008406714708894392,0.057990373181409614,18.505045819054853,22.18050269442907,-24.948105,36.458035,-1.4265603,161.4990234375
On The Wings Of Love,Jeffery Osborne ,The Ultimate Collection Soul 100 Hits CD02,5,Soul,2008,247.0,Jeffery Osborne  - 05 - On The Wings Of Love.mp3,0.02235722784833031,0.07748166072784907,16.29085821978099,18.965591597440927,-24.948105,36.458035,-1.4265603,143.5546875
Spotlight,Jennifer Hudson,Unknown,084,Pop,2009,250.0,Jennifer Hudson - 84 - Spotlight.mp3,0.047149932370691795,0.13588022799302318,17.41588039833518,18.89516164222817,-24.948105,36.458035,-1.4265603,114.84375
Let's Get Serious,Jermaine Jackson ,The Ultimate Collection Soul 100 Hits CD05,13,Soul,2008,211.0,Jermaine Jackson  - 13 - Let's Get Serious.mp3,0.03677968982705199,0.05849605162573263,17.210245302061466,16.82525698711098,-24.948105,36.458035,-1.4265603,109.95678191489361
Don't Be so Hard on Yourself,Jess Glynne,100 Greatest Modern Pop Songs,45,Pop,2020,211.0,Jess Glynne - 45 - Don't Be so Hard on Yourself.mp3,0.06060877886417045,0.16137489361844143,18.00321460308304,16.943342733988395,-24.948105,36.458035,-1.4265603,120.18531976744185
Leavin,Jesse McCartney,Unknown,047,Pop,Unknown,215.0,Jesse McCartney - 47 - Leavin.mp3,0.05082680012190461,0.1280167468772148,16.10767717941031,17.692518347369745,-24.948105,36.458035,-1.4265603,156.60511363636363
How Do You Sleep,Jesse McCartney ft. Ludacris,Unknown,053,Pop,2009,209.0,Jesse McCartney ft. Ludacris - 53 - How Do You Sleep.mp3,0.05542752849445228,0.10884180570051269,14.18487461090863,18.138920672586018,-24.948105,36.458035,-1.4265603,105.46875
Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",100 Greatest Modern Pop Songs,13,Pop,2020,199.0,"Jessie J, Ariana Grande, Nicki Minaj - 13 - Bang Bang.mp3",0.04995614784234439,0.10422745088986407,15.153667194216833,19.418718591412524,-24.948105,36.458035,-1.4265603,147.65625
Pop Champagne,Jim Jones & Ron Browz ft. Juelz Santana,Unknown,052,Pop,2009,217.0,Jim Jones & Ron Browz ft. Juelz Santana - 52 - Pop Champagne.mp3,0.04247561888114562,0.1621712856297529,16.893688344901843,19.027784939457494,-24.948105,36.458035,-1.4265603,103.359375
"Bleeding heart [rec. at Record Plant Studios, NY 02.05.68]",Jimi Hendrix,(1972) War Heroes,01,Rock,1972,197.0,"Jimi Hendrix - 01 - Bleeding heart [rec. at Record Plant Studios, NY 02.05.68].mp3",0.030610840634261994,0.06118968796036931,14.074764506933013,18.056309694827497,-24.948105,36.458035,-1.4265603,120.18531976744185
"Tax free [rec. at Record Plant Studios, NY 01.05.68]",Jimi Hendrix,(1972) War Heroes,03,Rock,1972,301.0,"Jimi Hendrix - 03 - Tax free [rec. at Record Plant Studios, NY 01.05.68].mp3",0.022039285146553806,0.07446467026386017,15.901222890573539,17.896006840720922,-24.948105,36.458035,-1.4265603,97.50884433962264
Gone,Jimmie Lunceford,"Jimmie Lunceford (1940,41)",18/23,Swing,1941,190.0,Jimmie Lunceford - 18 - Gone.mp3,0.008160715945564084,0.037239326541881904,15.277462275630539,22.880217736143884,-24.948105,36.458035,-1.4265603,120.18531976744185
Hi Spook,Jimmie Lunceford,"Jimmie Lunceford (1940,41)",19/23,Swing,1941,178.0,Jimmie Lunceford - 19 - Hi Spook.mp3,0.01565818748977053,0.03728808883826639,17.124073729955974,21.17171061740711,-24.948105,36.458035,-1.4265603,105.46875
Honest I Do,Jimmy Reed,Blues Classics - 100 Greatest Hits,9,Blues,2001,168.0,Jimmy Reed - 09 - Honest I Do.mp3,0.016185156509367384,0.05608562675660817,21.144835778970105,18.382996482266755,-24.948105,36.458035,-1.4265603,72.78829225352112
"Hush, Hush",Jimmy Reed,Blues Classics - 100 Greatest Hits,13,Blues,Unknown,160.0,"Jimmy Reed - 13 - Hush, Hush.mp3",0.018478725297093723,0.0408164937379632,19.979096471072275,19.530445653853512,-24.948105,36.458035,-1.4265603,92.28515625
 It's Wonderful,Jimmy Ruffin ,The Ultimate Collection Soul 100 Hits CD01,13,Soul,2008,165.0,Jimmy Ruffin  - 13 -  It's Wonderful.mp3,0.030271451988489066,0.07667352928365076,21.124946292394537,18.203976428936343,-24.948105,36.458035,-1.4265603,105.46875
When the Lights Go Out (Original Mix),Jimmy Witherspoon,"The Magic of Rhythm and Blues, Vol. 1",30,Rhythm n Blues,2021,172.0,Jimmy Witherspoon - 30 - When the Lights Go Out (Original Mix).mp3,0.025670849805837927,0.06260510527005947,17.884497495680435,19.31878136270666,-24.948105,36.458035,-1.4265603,95.703125
Silver Dagger,Joan Baez,The Greenwich Village Folk Scene CD3,1/20,Folk,2014,148.0,Joan Baez - 01 - Silver Dagger.mp3,0.012820630393172334,0.07327020732435115,14.018578724298814,22.75718938221464,-24.948105,36.458035,-1.4265603,73.828125
Wildwood Flower,Joan Baez,The Greenwich Village Folk Scene CD2,3/20,Folk,2014,156.0,Joan Baez - 03 - Wildwood Flower.mp3,0.016035598246842635,0.06162571696924096,16.209252988922575,23.615378394744738,-24.948105,36.458035,-1.4265603,107.666015625
House Of The Rising Sun,Joan Baez,The Greenwich Village Folk Scene CD1,4,Folk,2014,177.0,Joan Baez - 04 - House Of The Rising Sun.mp3,0.00819727063306429,0.06993750564185904,16.39828436915994,21.451582957106144,-24.948105,36.458035,-1.4265603,147.65625
Careless Love,Joan Baez & Bill Wood,The Greenwich Village Folk Scene CD3,17/20,Folk,2014,147.0,Joan Baez & Bill Wood - 17 - Careless Love.mp3,0.017428785483700443,0.09312323390144898,25.405372559780584,22.140429879936917,-24.948105,36.458035,-1.4265603,143.5546875
Joy Spring,Joe Pass,(1964) Joy Spring,01/5,Jazz,1964,527.0,Joe Pass - 01 - Joy Spring.mp3,0.010302616742799052,0.04596953513938099,17.361464931940205,16.31580623020365,-24.948105,36.458035,-1.4265603,161.4990234375
Get Way Back (Original Mix),Joe Tex,"The Magic of Rhythm and Blues, Vol. 1",24,Rhythm n Blues,2021,145.0,Joe Tex - 24 - Get Way Back (Original Mix).mp3,0.06109253904676707,0.18294047989850895,18.32686028394745,18.343617743779763,-24.948105,36.458035,-1.4265603,112.34714673913044
Blue Train,John Coltrane,(1957) Blue Train,01,Jazz,1957,642.0,John Coltrane - 01 - Blue Train.mp3,0.028314967080060614,0.09098372356094135,19.318600757825774,21.29045092821419,-24.948105,36.458035,-1.4265603,143.5546875
Giant Steps,John Coltrane,(1959) Giant Steps,01,Jazz,1959,288.0,John Coltrane - 01 - Giant Steps.mp3,0.0197330241087699,0.06403363228529804,13.765049892062455,19.416102198247707,-24.948105,36.458035,-1.4265603,147.65625
Say It (Over And Over Again),John Coltrane,(1962) Ballads,01,Jazz,1962,256.0,John Coltrane - 01 - Say It (Over And Over Again).mp3,0.009644855003770774,0.0703748832040199,19.38778816951357,19.6998314448027,-24.948105,36.458035,-1.4265603,147.65625
After The Crescent,John Coltrane,(1965) Impulse,02,Jazz,1965,821.0,John Coltrane - 02 - After The Crescent.mp3,0.019871303741644402,0.05207226409848551,17.889474495835657,18.721552301393615,-24.948105,36.458035,-1.4265603,143.5546875
Boom Boom,John Lee Hooker,Blues Classics - 100 Greatest Hits,1,Blues,2001,151.0,John Lee Hooker - 01 - Boom Boom.mp3,0.02155088606765981,0.07062022780253734,23.920358183474416,19.532533292843418,-24.948105,36.458035,-1.4265603,156.60511363636363
I'm In The Mood,John Lee Hooker,The Healer,2,Blues,1989,268.0,John Lee Hooker - 02 - I'm In The Mood.mp3,0.015250952595978189,0.035615122869887994,12.555095319486865,18.477529657335367,-24.948105,36.458035,-1.4265603,151.99908088235293
Baby Lee,John Lee Hooker,The Healer,3,Blues,1989,223.0,John Lee Hooker - 03 - Baby Lee.mp3,0.011096302340924754,0.03241131956774715,11.335773393531058,18.08047413871531,-24.948105,36.458035,-1.4265603,120.18531976744185
Dimples,John Lee Hooker,Blues Classics - 100 Greatest Hits,7,Blues,1998,136.0,John Lee Hooker - 07 - Dimples.mp3,0.027503319821912134,0.057777955238455865,16.37234419486799,18.24887583445173,-24.948105,36.458035,-1.4265603,139.6748310810811
Hobo Blues,John Lee Hooker,Blues Classics - 100 Greatest Hits,7,Blues,2001,119.0,John Lee Hooker - 07 - Hobo Blues.mp3,0.020972566115816358,0.058617458147790735,22.192313159434782,18.163794763225766,-24.948105,36.458035,-1.4265603,87.5926906779661
Rockin' Chair,John Lee Hooker,The Healer,8,Blues,1989,246.0,John Lee Hooker - 08 - Rockin' Chair.mp3,0.008904221614352765,0.027411626621380844,18.51729049351691,17.773066635025774,-24.948105,36.458035,-1.4265603,112.34714673913044
Leave My Wife Alone (Original Mix),John Lee Hooker,"The Magic of Rhythm and Blues, Vol. 1",09,Blues,2021,167.0,John Lee Hooker - 09 - Leave My Wife Alone (Original Mix).mp3,0.031847600210976046,0.09305509693079726,16.29248711745153,20.418637473011827,-24.948105,36.458035,-1.4265603,99.38401442307692
Process,John Lee Hooker,Blues Classics - 100 Greatest Hits,16,Blues,2001,219.0,John Lee Hooker - 16 - Process.mp3,0.01642002897183588,0.04327566592111052,24.258013519675558,17.718721476625003,-24.948105,36.458035,-1.4265603,95.703125
Green Light ,John Legend ft. Andre 3000,Unknown,34,Pop,2009,278.0,John Legend ft. Andre 3000 - 34 - Green Light .mp3,0.06442589326528925,0.1051401656444304,15.084690952352593,17.18853404808869,-24.948105,36.458035,-1.4265603,156.60511363636363
Blues For Madeleine,Johnny Hodges,(1965) Blue Pyramid (with Wild Bill Davis),01/15,Jazz,1965,292.0,Johnny Hodges - 01 - Blues For Madeleine.mp3,0.005609687166502894,0.02693782014405747,21.960538679832716,17.163373984253813,-24.948105,36.458035,-1.4265603,90.66611842105263
Flamingo,Johnny Hodges,(1944-1950) Chronological,01/22,Swing,1944,280.0,Johnny Hodges - 01 - Flamingo.mp3,0.0067831723982862396,0.04447200510967878,12.487864130235243,21.95979022241969,-24.948105,36.458035,-1.4265603,42.71048553719008
Time on my Hands,Johnny Hodges,(1944-1950) Chronological,02/22,Swing,1944,262.0,Johnny Hodges - 02 - Time on my Hands.mp3,0.006514276295967171,0.04682811901765989,14.680644490528952,21.142959667590883,-24.948105,36.458035,-1.4265603,99.38401442307692
Night and Day,Johnny Hodges,(1944-1950) Chronological,03/22,Swing,1944,269.0,Johnny Hodges - 03 - Night and Day.mp3,0.012572121343718039,0.055602777600206155,14.221517255714867,20.941171374217625,-24.948105,36.458035,-1.4265603,74.89809782608695
Push,Johnny Lectro,Winter Collection 2017,06/19,Electronic,2017,363.0,Johnny Lectro - 06 - Push.mp3,0.04319155623297911,0.1326593280168895,19.171739996401218,15.818017718011005,-24.948105,36.458035,-1.4265603,166.70866935483872
Fast Car,"Jonas Blue, Dakota",100 Greatest Modern Pop Songs,23,Pop,2020,212.0,"Jonas Blue, Dakota - 23 - Fast Car.mp3",0.02914001989839547,0.10014070800102462,20.490121551135648,19.639244059234027,-24.948105,36.458035,-1.4265603,151.99908088235293
